payment_id,order_id,payment_amount,payment_date,payment_method
34361,34361,100.95,2025-08-03,PayPal
34362,34362,283.37,2025-03-03,Credit Card
34363,34363,406.2,2025-12-03,Credit Card
34364,34364,112.53,2025-10-27,Credit Card
34365,34365,447.2,2026-01-16,Credit Card
34366,34366,202.64,2025-08-14,PayPal
34367,34367,449.86,2025-12-02,Credit Card
34368,34368,99.43,2025-11-02,Credit Card
34369,34369,245.53,2025-10-27,Gift Card
34370,34370,499.14,2025-08-07,PayPal
34371,34371,260.84,2025-10-03,PayPal
34372,34372,468.57,2026-01-30,Gift Card
34373,34373,359.84,2025-12-23,Credit Card
34374,34374,477.83,2025-12-30,Credit Card
34375,34375,239.27,2025-12-26,Credit Card
34376,34376,98.18,2025-12-16,Gift Card
34377,34377,290.81,2025-12-25,Debit Card
34378,34378,309.66,2025-08-29,Gift Card
34379,34379,223.13,2025-09-06,PayPal
34380,34380,381.0,2025-09-08,Debit Card
34381,34381,265.71,2025-12-20,Debit Card
34382,34382,360.98,2026-01-16,Gift Card
34383,34383,475.42,2025-11-27,Credit Card
34384,34384,303.41,2025-09-28,Credit Card
34385,34385,232.21,2026-01-01,Debit Card
34386,34386,101.43,2025-10-20,Gift Card
34387,34387,429.22,2025-12-15,PayPal
34388,34388,418.4,2025-12-20,PayPal
34389,34389,481.88,2026-01-20,Credit Card
34390,34390,343.19,2025-09-27,Gift Card
34391,34391,252.04,2026-01-27,PayPal
34392,34392,182.51,2025-12-03,Credit Card
34393,34393,441.25,2025-12-25,Credit Card
34394,34394,283.09,2025-10-16,Debit Card
34395,34395,224.92,2025-10-07,Gift Card
34396,34396,405.08,2025-11-22,Debit Card
34397,34397,250.11,2025-12-29,Gift Card
34398,34398,38.77,2026-01-30,Debit Card
34399,34399,200.0,2026-01-31,Gift Card
34400,34400,115.45,2025-07-23,PayPal
34401,34401,36.47,2026-02-02,Debit Card
34402,34402,473.89,2025-09-03,Gift Card
34403,34403,365.07,2025-04-29,Gift Card
34404,34404,349.92,2025-06-22,PayPal
34405,34405,87.47,2025-10-30,Credit Card
34406,34406,430.41,2025-05-15,Gift Card
34407,34407,400.14,2025-05-24,Debit Card
34408,34408,351.0,2025-03-26,Gift Card
34409,34409,474.86,2026-01-19,PayPal
34410,34410,159.14,2025-09-08,Debit Card
34411,34411,239.95,2025-11-29,Gift Card
34412,34412,459.75,2025-12-19,PayPal
34413,34413,51.99,2026-01-23,PayPal
34414,34414,356.47,2025-12-15,PayPal
34415,34415,354.93,2025-10-02,Debit Card
34416,34416,92.66,2025-12-30,Gift Card
34417,34417,296.39,2025-09-10,Gift Card
34418,34418,203.74,2025-08-26,Credit Card
34419,34419,457.49,2025-11-24,PayPal
34420,34420,240.29,2025-10-29,PayPal
34421,34421,94.89,2025-12-18,Gift Card
34422,34422,282.02,2026-01-06,Gift Card
34423,34423,276.26,2025-09-07,Debit Card
34424,34424,42.84,2025-10-03,Debit Card
34425,34425,441.97,2025-11-04,PayPal
34426,34426,359.6,2026-02-05,Credit Card
34427,34427,156.0,2026-02-04,PayPal
34428,34428,42.53,2026-02-05,Debit Card
34429,34429,357.07,2026-02-04,Gift Card
34430,34430,81.96,2026-02-05,Gift Card
34431,34431,378.24,2026-02-05,Gift Card
34432,34432,315.37,2026-02-05,Gift Card
34433,34433,412.91,2026-01-15,Credit Card
34434,34434,104.92,2025-09-09,Gift Card
34435,34435,267.98,2025-10-14,Gift Card
34436,34436,319.42,2025-09-13,Credit Card
34437,34437,83.02,2026-01-13,Debit Card
34438,34438,294.3,2026-01-30,Credit Card
34439,34439,152.23,2026-01-18,PayPal
34440,34440,194.76,2026-01-28,Credit Card
34441,34441,251.22,2026-01-07,Debit Card
34442,34442,86.32,2026-01-16,Credit Card
34443,34443,132.27,2025-12-29,Debit Card
34444,34444,494.61,2025-12-25,Credit Card
34445,34445,445.36,2026-01-23,Credit Card
34446,34446,177.16,2025-11-15,Debit Card
34447,34447,279.71,2025-12-26,Gift Card
34448,34448,140.69,2025-11-13,PayPal
34449,34449,468.65,2026-01-30,Debit Card
34450,34450,287.22,2025-11-29,Gift Card
34451,34451,269.91,2026-01-11,PayPal
34452,34452,433.7,2026-01-04,Gift Card
34453,34453,485.21,2025-11-14,PayPal
34454,34454,51.26,2026-01-20,Credit Card
34455,34455,265.62,2025-12-13,PayPal
34456,34456,204.62,2025-11-21,Debit Card
34457,34457,323.99,2026-01-17,Debit Card
34458,34458,195.69,2025-12-05,PayPal
34459,34459,120.75,2025-11-17,PayPal
34460,34460,35.82,2026-01-21,Debit Card
34461,34461,349.53,2025-11-12,Credit Card
34462,34462,397.59,2025-11-07,PayPal
34463,34463,185.4,2025-12-28,Credit Card
34464,34464,290.39,2025-12-18,Credit Card
34465,34465,374.87,2026-01-31,PayPal
34466,34466,402.32,2025-06-07,Gift Card
34467,34467,56.85,2025-10-12,Gift Card
34468,34468,395.1,2025-07-03,Gift Card
34469,34469,196.76,2025-09-01,PayPal
34470,34470,424.92,2025-12-23,Gift Card
34471,34471,421.01,2025-12-28,Debit Card
34472,34472,382.8,2026-01-22,Gift Card
34473,34473,431.33,2025-11-26,Gift Card
34474,34474,421.35,2025-12-20,Gift Card
34475,34475,364.31,2026-01-03,Credit Card
34476,34476,424.56,2026-01-10,Gift Card
34477,34477,259.02,2026-01-02,Credit Card
34478,34478,86.19,2025-12-30,Credit Card
34479,34479,153.0,2026-01-15,Gift Card
34480,34480,129.37,2025-11-05,Credit Card
34481,34481,394.97,2026-01-20,Debit Card
34482,34482,432.11,2025-12-01,Debit Card
34483,34483,242.63,2025-11-11,Credit Card
34484,34484,309.82,2025-10-14,Credit Card
34485,34485,489.7,2025-12-19,Credit Card
34486,34486,307.55,2026-02-01,PayPal
34487,34487,276.29,2025-08-28,Debit Card
34488,34488,376.99,2025-08-29,PayPal
34489,34489,119.99,2025-08-02,PayPal
34490,34490,87.56,2025-11-29,Debit Card
34491,34491,26.75,2025-12-07,PayPal
34492,34492,481.39,2025-10-18,Gift Card
34493,34493,411.32,2025-11-29,PayPal
34494,34494,130.96,2025-12-30,Credit Card
34495,34495,154.67,2025-12-17,Gift Card
34496,34496,88.86,2026-02-03,Gift Card
34497,34497,381.54,2026-01-01,Debit Card
34498,34498,457.13,2025-12-18,Credit Card
34499,34499,146.06,2026-01-17,Debit Card
34500,34500,115.17,2025-12-13,PayPal
34501,34501,30.44,2025-11-06,Gift Card
34502,34502,452.01,2025-06-26,Debit Card
34503,34503,140.05,2026-01-23,Credit Card
34504,34504,93.5,2025-11-22,Gift Card
34505,34505,264.63,2026-01-04,PayPal
34506,34506,253.74,2025-11-15,Credit Card
34507,34507,398.66,2025-10-27,PayPal
34508,34508,370.37,2025-11-26,Debit Card
34509,34509,152.46,2025-12-04,Debit Card
34510,34510,183.64,2026-01-25,Gift Card
34511,34511,405.51,2025-12-18,Gift Card
34512,34512,483.85,2026-01-31,Gift Card
34513,34513,307.8,2025-11-28,PayPal
34514,34514,412.1,2026-01-22,Debit Card
34515,34515,82.67,2025-08-30,Credit Card
34516,34516,35.33,2025-09-13,Debit Card
34517,34517,365.69,2025-08-23,Credit Card
34518,34518,188.27,2026-02-05,Gift Card
34519,34519,373.94,2025-06-12,Credit Card
34520,34520,359.89,2025-12-04,PayPal
34521,34521,67.08,2025-08-13,Credit Card
34522,34522,297.7,2026-01-03,Debit Card
34523,34523,181.52,2025-04-24,Credit Card
34524,34524,35.84,2025-12-28,Debit Card
34525,34525,438.74,2025-06-27,PayPal
34526,34526,80.76,2025-05-27,PayPal
34527,34527,459.57,2025-10-15,PayPal
34528,34528,143.46,2025-09-26,PayPal
34529,34529,223.05,2025-04-28,PayPal
34530,34530,330.19,2025-11-22,Credit Card
34531,34531,228.14,2025-11-12,PayPal
34532,34532,332.86,2025-10-31,Credit Card
34533,34533,393.69,2026-02-03,PayPal
34534,34534,251.54,2026-01-31,Debit Card
34535,34535,91.63,2026-02-02,Debit Card
34536,34536,475.09,2026-01-28,Debit Card
34537,34537,90.28,2026-01-28,PayPal
34538,34538,264.41,2026-01-31,Credit Card
34539,34539,451.06,2026-02-03,Debit Card
34540,34540,308.32,2026-02-02,PayPal
34541,34541,36.42,2026-01-30,PayPal
34542,34542,470.67,2025-11-26,PayPal
34543,34543,166.4,2025-09-01,Credit Card
34544,34544,123.6,2025-11-20,Debit Card
34545,34545,307.95,2025-10-24,Credit Card
34546,34546,211.36,2025-08-19,Credit Card
34547,34547,466.17,2025-04-01,PayPal
34548,34548,275.0,2025-06-05,Gift Card
34549,34549,229.79,2026-01-14,PayPal
34550,34550,201.74,2025-09-07,Gift Card
34551,34551,345.99,2025-08-28,Gift Card
34552,34552,371.32,2026-01-06,Debit Card
34553,34553,496.36,2025-11-07,Credit Card
34554,34554,271.01,2025-12-23,PayPal
34555,34555,294.89,2025-12-31,PayPal
34556,34556,212.28,2025-12-25,Debit Card
34557,34557,480.86,2026-01-16,Debit Card
34558,34558,312.67,2026-01-11,Debit Card
34559,34559,478.87,2026-01-16,Debit Card
34560,34560,88.62,2026-01-06,Debit Card
34561,34561,455.79,2026-01-07,Credit Card
34562,34562,406.7,2025-11-26,Credit Card
34563,34563,374.69,2025-11-05,PayPal
34564,34564,479.16,2026-01-07,PayPal
34565,34565,458.71,2025-11-07,Credit Card
34566,34566,88.06,2026-01-18,Credit Card
34567,34567,451.43,2026-01-28,Debit Card
34568,34568,463.5,2026-01-23,Gift Card
34569,34569,337.0,2026-01-23,PayPal
34570,34570,153.28,2026-01-20,Credit Card
34571,34571,192.88,2025-11-24,Debit Card
34572,34572,70.73,2025-11-01,Credit Card
34573,34573,287.73,2025-05-21,Credit Card
34574,34574,377.47,2025-11-14,PayPal
34575,34575,244.1,2025-06-28,Credit Card
34576,34576,116.57,2025-05-22,Gift Card
34577,34577,298.6,2026-01-16,Gift Card
34578,34578,396.51,2025-12-02,Debit Card
34579,34579,447.44,2025-06-28,Debit Card
34580,34580,493.7,2026-01-15,Gift Card
34581,34581,46.84,2025-10-07,Gift Card
34582,34582,109.01,2025-10-11,Credit Card
34583,34583,383.36,2026-01-26,Credit Card
34584,34584,389.09,2025-08-21,Gift Card
34585,34585,175.53,2025-06-27,PayPal
34586,34586,442.67,2025-11-18,PayPal
34587,34587,165.95,2025-11-16,Debit Card
34588,34588,171.36,2025-11-26,Debit Card
34589,34589,42.36,2025-11-02,Gift Card
34590,34590,362.81,2025-06-27,Gift Card
34591,34591,241.57,2025-04-26,Credit Card
34592,34592,458.47,2025-07-16,PayPal
34593,34593,131.44,2026-02-03,PayPal
34594,34594,155.16,2025-05-03,Credit Card
34595,34595,473.73,2026-01-24,Gift Card
34596,34596,27.97,2026-01-10,Gift Card
34597,34597,388.09,2026-02-04,PayPal
34598,34598,134.15,2026-01-25,PayPal
34599,34599,227.08,2026-02-03,Debit Card
34600,34600,65.68,2026-01-27,Gift Card
34601,34601,399.15,2026-01-22,PayPal
34602,34602,164.37,2026-01-16,PayPal
34603,34603,229.18,2026-01-05,Debit Card
34604,34604,375.04,2026-01-17,Debit Card
34605,34605,220.59,2026-01-03,Gift Card
34606,34606,159.53,2026-01-27,PayPal
34607,34607,229.65,2026-01-11,Credit Card
34608,34608,220.93,2026-01-14,Debit Card
34609,34609,189.36,2026-01-07,PayPal
34610,34610,105.93,2025-08-26,Credit Card
34611,34611,482.56,2025-08-29,PayPal
34612,34612,27.36,2025-05-10,Debit Card
34613,34613,100.06,2025-10-22,PayPal
34614,34614,176.65,2026-01-16,Debit Card
34615,34615,180.37,2025-10-16,PayPal
34616,34616,245.89,2025-12-13,Debit Card
34617,34617,101.95,2026-01-07,Gift Card
34618,34618,133.27,2025-11-06,Gift Card
34619,34619,70.06,2025-12-03,Debit Card
34620,34620,23.13,2025-12-25,Credit Card
34621,34621,409.53,2025-10-19,Gift Card
34622,34622,58.59,2025-11-27,Debit Card
34623,34623,161.17,2025-09-06,PayPal
34624,34624,245.47,2025-11-30,PayPal
34625,34625,221.79,2025-07-29,Debit Card
34626,34626,286.25,2025-11-12,Gift Card
34627,34627,490.63,2026-02-04,Debit Card
34628,34628,185.82,2025-03-20,Gift Card
34629,34629,347.7,2025-04-07,Debit Card
34630,34630,143.77,2025-04-02,Credit Card
34631,34631,422.65,2025-07-20,Debit Card
34632,34632,132.2,2025-11-17,Credit Card
34633,34633,325.42,2026-01-04,PayPal
34634,34634,335.02,2025-09-17,PayPal
34635,34635,452.72,2025-09-01,Gift Card
34636,34636,143.89,2025-09-11,Credit Card
34637,34637,229.32,2025-12-24,Debit Card
34638,34638,108.79,2025-10-24,Credit Card
34639,34639,366.58,2026-01-17,Debit Card
34640,34640,217.81,2025-11-16,Gift Card
34641,34641,221.79,2025-12-07,Debit Card
34642,34642,464.87,2025-07-02,PayPal
34643,34643,172.88,2026-01-27,Gift Card
34644,34644,28.24,2025-10-30,Credit Card
34645,34645,186.28,2025-08-13,PayPal
34646,34646,80.17,2025-08-08,Gift Card
34647,34647,69.35,2025-09-08,PayPal
34648,34648,393.37,2025-07-07,Debit Card
34649,34649,250.03,2025-08-10,Gift Card
34650,34650,100.18,2025-07-30,Credit Card
34651,34651,67.63,2025-07-10,Gift Card
34652,34652,450.84,2025-12-31,PayPal
34653,34653,159.39,2026-01-09,Gift Card
34654,34654,224.04,2026-01-21,Credit Card
34655,34655,455.6,2025-12-16,PayPal
34656,34656,206.06,2026-02-04,PayPal
34657,34657,334.07,2025-12-31,Debit Card
34658,34658,325.77,2025-10-28,Debit Card
34659,34659,58.92,2025-12-25,Gift Card
34660,34660,210.03,2025-11-15,Debit Card
34661,34661,210.24,2025-08-08,PayPal
34662,34662,304.83,2025-09-29,Debit Card
34663,34663,228.09,2026-01-13,Gift Card
34664,34664,272.87,2025-12-29,Gift Card
34665,34665,314.92,2025-10-30,Gift Card
34666,34666,417.58,2025-12-04,PayPal
34667,34667,179.17,2025-11-28,Gift Card
34668,34668,301.89,2025-10-05,Debit Card
34669,34669,363.51,2025-08-03,Gift Card
34670,34670,259.74,2025-08-15,Credit Card
34671,34671,31.31,2025-11-23,PayPal
34672,34672,67.98,2026-01-08,PayPal
34673,34673,269.98,2025-12-12,Debit Card
34674,34674,91.73,2026-01-01,Gift Card
34675,34675,178.81,2026-01-07,Credit Card
34676,34676,454.49,2026-01-15,Gift Card
34677,34677,332.59,2025-12-17,PayPal
34678,34678,370.67,2025-12-03,Debit Card
34679,34679,23.15,2025-11-26,Debit Card
34680,34680,482.77,2026-01-21,Gift Card
34681,34681,144.72,2025-11-04,Gift Card
34682,34682,261.56,2025-06-07,Credit Card
34683,34683,235.75,2025-10-04,Gift Card
34684,34684,33.3,2026-01-02,PayPal
34685,34685,346.23,2025-07-23,Credit Card
34686,34686,439.43,2025-12-03,PayPal
34687,34687,110.28,2026-01-19,Debit Card
34688,34688,149.45,2025-07-22,Credit Card
34689,34689,324.93,2025-12-13,Debit Card
34690,34690,116.19,2025-10-14,PayPal
34691,34691,87.3,2026-01-08,Credit Card
34692,34692,445.25,2025-08-06,PayPal
34693,34693,91.66,2025-12-25,PayPal
34694,34694,499.3,2025-09-24,PayPal
34695,34695,405.74,2025-11-20,Credit Card
34696,34696,159.13,2025-12-13,Gift Card
34697,34697,280.47,2026-02-03,Debit Card
34698,34698,423.04,2025-09-13,Debit Card
34699,34699,428.23,2025-10-21,Gift Card
34700,34700,242.8,2026-01-03,Debit Card
34701,34701,333.96,2026-02-01,Gift Card
34702,34702,162.72,2025-08-22,Credit Card
34703,34703,40.16,2025-10-07,Gift Card
34704,34704,342.42,2025-06-09,Gift Card
34705,34705,358.63,2025-11-15,Credit Card
34706,34706,270.84,2025-10-16,Debit Card
34707,34707,73.93,2025-09-01,Debit Card
34708,34708,437.99,2025-11-28,Credit Card
34709,34709,48.99,2026-01-05,Credit Card
34710,34710,325.71,2025-12-28,Gift Card
34711,34711,82.38,2025-11-02,Gift Card
34712,34712,148.61,2025-11-17,PayPal
34713,34713,42.66,2025-09-09,Debit Card
34714,34714,371.53,2025-07-25,Debit Card
34715,34715,414.06,2025-11-10,Credit Card
34716,34716,187.08,2025-05-28,Gift Card
34717,34717,363.82,2026-01-08,Gift Card
34718,34718,261.72,2025-06-09,Debit Card
34719,34719,155.87,2025-09-16,Gift Card
34720,34720,180.3,2026-01-20,Debit Card
34721,34721,396.87,2026-02-05,Debit Card
34722,34722,227.53,2026-02-02,Credit Card
34723,34723,379.92,2026-01-28,Credit Card
34724,34724,353.15,2026-02-05,Debit Card
34725,34725,398.36,2026-01-30,Credit Card
34726,34726,111.61,2026-02-02,Gift Card
34727,34727,311.16,2026-01-28,Gift Card
34728,34728,111.22,2026-02-01,PayPal
34729,34729,23.45,2026-01-31,Gift Card
34730,34730,113.95,2026-01-30,PayPal
34731,34731,254.9,2025-09-09,Gift Card
34732,34732,343.16,2026-01-29,PayPal
34733,34733,463.32,2025-11-27,Gift Card
34734,34734,266.15,2025-10-24,Gift Card
34735,34735,39.9,2025-12-18,Credit Card
34736,34736,161.88,2025-11-15,Gift Card
34737,34737,224.59,2025-09-29,Credit Card
34738,34738,341.83,2025-12-21,Credit Card
34739,34739,104.49,2025-12-23,PayPal
34740,34740,471.75,2026-01-09,Debit Card
34741,34741,272.71,2026-01-12,Credit Card
34742,34742,110.68,2025-11-06,Credit Card
34743,34743,61.24,2025-10-02,Credit Card
34744,34744,273.14,2025-07-26,Gift Card
34745,34745,27.39,2026-01-09,Debit Card
34746,34746,447.43,2025-09-09,Gift Card
34747,34747,104.55,2025-11-02,Credit Card
34748,34748,496.39,2025-07-08,Debit Card
34749,34749,157.46,2025-10-14,Gift Card
34750,34750,51.31,2025-12-28,PayPal
34751,34751,30.63,2026-01-24,Gift Card
34752,34752,136.01,2026-02-02,Gift Card
34753,34753,484.17,2025-12-23,Gift Card
34754,34754,463.05,2026-01-13,Gift Card
34755,34755,254.5,2025-12-14,Debit Card
34756,34756,21.45,2025-12-14,PayPal
34757,34757,420.22,2026-01-03,Gift Card
34758,34758,239.04,2025-11-17,Credit Card
34759,34759,297.07,2025-11-25,Debit Card
34760,34760,297.79,2026-02-02,Gift Card
34761,34761,139.94,2025-12-08,Gift Card
34762,34762,129.94,2026-02-04,Gift Card
34763,34763,216.78,2025-08-01,Credit Card
34764,34764,410.65,2026-02-04,Debit Card
34765,34765,221.51,2025-10-17,PayPal
34766,34766,338.15,2025-10-05,Debit Card
34767,34767,358.0,2025-12-23,Gift Card
34768,34768,201.11,2025-10-01,Gift Card
34769,34769,68.91,2025-08-09,Credit Card
34770,34770,339.83,2026-02-01,Credit Card
34771,34771,429.11,2026-01-12,Gift Card
34772,34772,34.63,2025-10-16,Credit Card
34773,34773,340.6,2025-11-15,Credit Card
34774,34774,271.52,2025-11-05,PayPal
34775,34775,378.92,2025-11-20,Gift Card
34776,34776,301.12,2025-10-04,Debit Card
34777,34777,300.97,2025-12-29,Gift Card
34778,34778,210.06,2025-08-16,Credit Card
34779,34779,43.27,2025-10-22,PayPal
34780,34780,42.64,2026-01-13,Debit Card
34781,34781,369.26,2025-04-24,Gift Card
34782,34782,340.23,2025-11-27,Gift Card
34783,34783,324.67,2026-01-29,Gift Card
34784,34784,167.18,2025-06-23,Credit Card
34785,34785,256.89,2025-09-08,Credit Card
34786,34786,354.68,2025-11-07,PayPal
34787,34787,91.58,2026-01-31,PayPal
34788,34788,156.94,2026-01-13,Credit Card
34789,34789,279.18,2025-11-21,Credit Card
34790,34790,142.52,2026-02-03,PayPal
34791,34791,272.06,2026-01-02,Gift Card
34792,34792,448.43,2025-11-16,Credit Card
34793,34793,422.09,2026-01-25,Debit Card
34794,34794,402.05,2025-11-23,Credit Card
34795,34795,330.67,2025-12-20,PayPal
34796,34796,152.96,2025-10-13,Gift Card
34797,34797,247.42,2025-12-07,Debit Card
34798,34798,369.12,2026-02-02,PayPal
34799,34799,183.64,2025-09-24,Debit Card
34800,34800,476.72,2025-09-29,PayPal
34801,34801,483.38,2026-01-08,PayPal
34802,34802,125.43,2026-01-19,Debit Card
34803,34803,131.57,2025-12-27,Debit Card
34804,34804,302.56,2026-02-03,Debit Card
34805,34805,220.0,2025-09-28,Credit Card
34806,34806,487.67,2025-12-31,Gift Card
34807,34807,146.42,2025-10-13,Credit Card
34808,34808,404.09,2025-10-26,Gift Card
34809,34809,369.4,2025-07-24,Debit Card
34810,34810,402.39,2025-12-11,PayPal
34811,34811,222.23,2025-08-11,PayPal
34812,34812,56.4,2026-02-01,PayPal
34813,34813,219.24,2026-02-05,Gift Card
34814,34814,286.37,2026-01-17,Credit Card
34815,34815,349.35,2026-02-01,Credit Card
34816,34816,276.16,2025-06-12,PayPal
34817,34817,481.01,2025-08-21,Credit Card
34818,34818,253.97,2025-06-07,Credit Card
34819,34819,165.77,2025-05-30,Gift Card
34820,34820,139.22,2025-08-04,PayPal
34821,34821,461.18,2025-05-24,Credit Card
34822,34822,85.69,2026-01-18,Credit Card
34823,34823,166.25,2025-07-25,Gift Card
34824,34824,486.31,2025-05-07,Gift Card
34825,34825,122.24,2025-11-17,Credit Card
34826,34826,167.54,2025-09-29,Credit Card
34827,34827,450.07,2025-12-07,Gift Card
34828,34828,355.74,2025-10-19,Debit Card
34829,34829,465.36,2025-08-30,Credit Card
34830,34830,404.14,2025-10-05,Gift Card
34831,34831,142.92,2025-10-29,PayPal
34832,34832,139.72,2025-12-20,Credit Card
34833,34833,286.03,2025-12-09,PayPal
34834,34834,424.52,2025-12-07,Debit Card
34835,34835,393.03,2025-12-02,Credit Card
34836,34836,73.89,2025-08-31,Gift Card
34837,34837,274.42,2025-06-13,Gift Card
34838,34838,362.11,2025-08-27,Gift Card
34839,34839,239.71,2025-07-09,Gift Card
34840,34840,195.68,2025-07-04,Gift Card
34841,34841,248.27,2025-12-01,PayPal
34842,34842,133.2,2025-06-08,Gift Card
34843,34843,123.51,2025-07-30,Gift Card
34844,34844,98.5,2026-01-24,PayPal
34845,34845,448.06,2025-10-01,PayPal
34846,34846,90.03,2025-10-29,Debit Card
34847,34847,152.1,2025-12-11,Credit Card
34848,34848,466.29,2025-12-20,Credit Card
34849,34849,448.6,2025-10-18,PayPal
34850,34850,272.1,2025-12-18,PayPal
34851,34851,101.97,2025-10-21,Debit Card
34852,34852,476.75,2026-01-22,PayPal
34853,34853,176.35,2025-07-10,PayPal
34854,34854,227.36,2025-07-04,Debit Card
34855,34855,38.94,2025-03-22,Debit Card
34856,34856,348.65,2025-06-19,PayPal
34857,34857,455.13,2026-01-07,Debit Card
34858,34858,485.88,2025-12-24,Gift Card
34859,34859,228.17,2025-12-16,PayPal
34860,34860,469.23,2025-12-28,Gift Card
34861,34861,196.52,2026-01-17,Debit Card
34862,34862,83.64,2025-12-20,Credit Card
34863,34863,166.16,2025-07-05,Credit Card
34864,34864,409.62,2025-08-10,Debit Card
34865,34865,106.84,2025-11-11,Gift Card
34866,34866,124.79,2025-11-14,Credit Card
34867,34867,418.72,2026-01-21,Gift Card
34868,34868,477.04,2026-01-07,PayPal
34869,34869,272.68,2026-01-02,Gift Card
34870,34870,444.03,2026-01-28,Credit Card
34871,34871,46.32,2026-01-16,Gift Card
34872,34872,309.17,2026-01-19,Gift Card
34873,34873,180.93,2025-12-28,PayPal
34874,34874,58.68,2026-01-25,PayPal
34875,34875,215.28,2026-02-05,Debit Card
34876,34876,45.64,2026-02-05,Credit Card
34877,34877,293.39,2026-02-02,Debit Card
34878,34878,166.03,2026-01-06,Gift Card
34879,34879,316.86,2026-01-27,Debit Card
